,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
528,10455371,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:30:41,2022-10-24 17:12:39,2022-10-24 16:30:41,2022-10-21 16:30:41,,,,Closed,,22-00509144,Standard,401 I STREET SW,398427.29,134631.47,38.8795154,-77.0181253,WASHINGTON,DC,20024,294482.0,6,,,{EB8F3364-B967-2233-E053-782F520AE28E},,,,
529,10455376,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:33:17,2022-10-24 17:12:14,2022-10-24 16:33:17,2022-10-21 16:33:17,,,,Closed,,22-00509151,Standard,1518 GALES STREET NE,401513.13,136767.43,38.89875704,-76.98255665,WASHINGTON,DC,20002,61832.0,7,,,{EB8F3364-B96C-2233-E053-782F520AE28E},,,,
530,10455377,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:33:23,2022-10-21 17:01:34,2022-10-24 16:33:23,2022-10-21 16:33:23,,,,Closed (Duplicate),,22-00509152,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB8F3364-B96D-2233-E053-782F520AE28E},,,,
531,10455384,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:36:31,2022-10-24 16:55:20,2022-10-24 16:36:31,2022-10-21 16:36:31,,,,Closed,,22-00509165,Standard,2121 1ST STREET SW,398917.32,132923.93,38.8641336,-77.01247507,WASHINGTON,DC,20024,319997.0,6,,,{EB8F3364-B974-2233-E053-782F520AE28E},,,,
532,10455385,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:37:24,2022-10-24 17:11:38,2022-10-24 16:37:24,2022-10-21 16:37:24,,,,Closed,,22-00509166,Standard,3719 R STREET NW,393627.85,138435.45,38.91376134,-77.07347356,WASHINGTON,DC,20007,270576.0,2,,,{EB8F3364-B975-2233-E053-782F520AE28E},,,,
533,10462047,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:45:16,2022-10-24 17:11:05,2022-10-24 16:45:16,2022-10-21 16:45:16,,,,Closed (Transferred),,22-00512615,Standard,3125 - 3299 BLOCK OF 24TH STREET SE,402412.38,131549.720007,38.85175149,-76.97220842,WASHINGTON,DC,20020,813168.0,8,,,{EBCBF82C-ED8F-75F0-E053-792F520A4F4B},,,,
534,10462045,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:51:36,2022-10-24 17:10:14,2022-10-24 16:51:36,2022-10-21 16:51:36,,,,Closed (Transferred),,22-00512611,Standard,7108 CHESTNUT STREET NW,398268.77,145408.1,38.97659434,-77.01997941,WASHINGTON,DC,20012,251229.0,4,,,{EBCBF82C-ED8D-75F0-E053-792F520A4F4B},,,,
535,10455626,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:53:06,2022-10-24 16:55:52,2022-10-24 16:53:05,2022-10-21 16:53:06,,,,Closed,,22-00509231,Standard,4949 BRANDYWINE STREET NW,391436.01,142449.85,38.94990531,-77.09879647,WASHINGTON,DC,20016,269363.0,3,,,{EB8F690B-73AC-125E-E053-792F520A6CA7},,,,
536,10455627,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:54:29,2022-10-21 17:17:53,2022-10-24 16:54:29,2022-10-21 16:54:29,,,,Closed,,22-00509235,Standard,3130 WISCONSIN AVENUE NW,393651.31,140380.4,38.93128224,-77.07322104,WASHINGTON,DC,20016,221568.0,3,,,{EB8F690B-73AD-125E-E053-792F520A6CA7},,,,
537,10455633,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 16:57:47,2022-10-21 17:30:09,2022-10-24 16:57:47,2022-10-21 16:57:47,,,,Closed,,22-00509251,Standard,1219 KENYON STREET NW,397509.17,140223.8,38.92989095,-77.02872681,WASHINGTON,DC,20010,231154.0,1,,,{EB8F690B-73B3-125E-E053-792F520A6CA7},,,,
538,10455650,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:06:52,2022-10-24 16:57:02,2022-10-24 17:06:52,2022-10-21 17:06:52,,,,Closed,,22-00509280,Standard,616 3RD STREET NE,399801.22,136666.94,38.89785307,-77.00229151,WASHINGTON,DC,20002,4223.0,6,,,{EB8F9EA1-0E90-4C22-E053-792F520AFEB3},,,,
539,10455653,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:09:49,2022-10-21 17:31:46,2022-10-24 17:09:49,2022-10-21 17:09:49,,,,Closed,,22-00509288,Standard,FAIRMONT STREET NW AND GEORGIA AVENUE NW,398034.69999612,139698.73700537,38.92516201,-77.02266435,WASHINGTON,DC,20001,901617.0,1,,,{EB8F9EA1-0E93-4C22-E053-792F520AFEB3},,,,
540,10455654,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:09:51,2022-10-24 17:08:59,2022-10-24 17:09:51,2022-10-21 17:09:51,,,,Closed,,22-00509289,Standard,6900  - 6919 BLOCK OF 4TH STREET NW,398437.47,145125.200007,38.97404589,-77.01803186,WASHINGTON,DC,20012,811880.0,4,,,{EB8F9EA1-0E94-4C22-E053-792F520AFEB3},,,,
541,10455667,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:16:20,2022-10-24 16:57:51,2022-10-24 17:16:20,2022-10-21 17:16:20,,,,Closed,,22-00509316,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB8FD446-5D38-4743-E053-792F520A5E71},,,,
542,10455669,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:16:42,2022-10-24 16:58:13,2022-10-24 17:16:42,2022-10-21 17:16:42,,,,Closed,,22-00509321,Standard,1440 COLUMBIA ROAD NW,397048.3,139919.79,38.9271509,-77.03404072,WASHINGTON,DC,20009,277064.0,1,,,{EB8FD446-5D3A-4743-E053-792F520A5E71},,,,
543,10455672,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:17:11,2022-10-24 16:58:54,2022-10-24 17:17:11,2022-10-21 17:17:11,,,,Closed,,22-00509325,Standard,22 M STREET NE,399318.94,137558.18,38.9058811,-77.00785204,WASHINGTON,DC,20002,313406.0,6,,,{EB8FD446-5D3D-4743-E053-792F520A5E71},,,,
544,10455681,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:20:57,2022-10-24 16:57:51,2022-10-24 17:20:56,2022-10-21 17:20:57,,,,Closed (Duplicate),,22-00509342,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB8FD446-5D46-4743-E053-792F520A5E71},,,,
545,10455682,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:21:14,2022-10-24 16:59:19,2022-10-24 17:21:14,2022-10-21 17:21:14,,,,Closed,,22-00509343,Standard,3460 14TH STREET NW,397137.54,140558.73,38.93290697,-77.03301422,WASHINGTON,DC,20010,234578.0,1,,,{EB8FD446-5D47-4743-E053-792F520A5E71},,,,
546,10455685,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:22:11,2022-10-24 17:08:30,2022-10-24 17:22:11,2022-10-21 17:22:11,,,,Closed,,22-00509346,Standard,601 INDEPENDENCE AVENUE SE,400162.22,135511.55,38.88744489,-76.99813023,WASHINGTON,DC,20003,304835.0,6,,,{EB8FD446-5D4A-4743-E053-792F520A5E71},,,,
547,10455401,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:34:13,2022-10-21 21:50:14,2022-10-24 17:34:13,2022-10-21 17:34:13,,,,Closed,,22-00509373,Standard,28TH STREET SE AND NAYLOR ROAD SE,402841.26000058,132125.21703033,38.85693453,-76.96726517,WASHINGTON,DC,20020,901369.0,Null,,,{EB9009F1-C168-0638-E053-782F520A881D},,,,
548,10455402,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:35:14,2022-10-21 22:45:25,2022-10-24 17:35:14,2022-10-21 17:35:14,,,,Closed,,22-00509375,Standard,4211 48TH PLACE NW,391721.22,141789.3,38.94395796,-77.09549824,WASHINGTON,DC,20016,277393.0,3,,,{EB9009F1-C169-0638-E053-782F520A881D},,,,
549,10455406,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:36:43,2022-10-24 16:57:51,2022-10-24 17:36:43,2022-10-21 17:36:43,,,,Closed (Duplicate),,22-00509379,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB9009F1-C16D-0638-E053-782F520A881D},,,,
550,10455414,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:43:38,2022-10-21 21:46:51,2022-10-24 17:43:38,2022-10-21 17:43:38,,,,Closed,,22-00509400,Standard,3900 RESERVOIR ROAD NW,393328.04,138226.58,38.91187755,-77.07692846,WASHINGTON,DC,20007,291553.0,2,,,{EB9009F1-C175-0638-E053-782F520A881D},,,,
551,10455701,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:50:48,2022-10-24 16:57:51,2022-10-24 17:50:48,2022-10-21 17:50:48,,,,Closed (Duplicate),,22-00509412,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170.0,6,,,{EB903F9C-D748-365F-E053-792F520AD9BA},,,,
552,10455709,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 17:53:12,2022-10-21 20:47:56,2022-10-24 17:53:12,2022-10-21 17:53:12,,,,Closed,,22-00509425,Standard,1737 NEWTON STREET NW,396546.97,140717.18,38.93433221,-77.03982636,WASHINGTON,DC,20010,234020.0,1,,,{EB903F9C-D750-365F-E053-792F520AD9BA},,,,
553,10455422,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:00:10,2022-10-21 19:55:02,2022-10-24 18:00:10,2022-10-21 18:00:10,,,,Closed,,22-00509451,Standard,6TH STREET NW AND L STREET NW,398274.05257234,137367.6480752,38.90416329,-77.01989822,WASHINGTON,DC,20001,903063.0,2,,,{EB907548-4AD5-1E0B-E053-782F520A4466},,,,
554,10455433,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:06:57,2022-10-21 20:23:52,2022-10-24 18:06:57,2022-10-21 18:06:57,,,,Closed,,22-00509478,Standard,3000 - 3099 BLOCK OF 8TH STREET NE,400437.59999999,140004.400007,38.92791761,-76.99495329,WASHINGTON,DC,20017,814518.0,5,,,{EB907548-4AE0-1E0B-E053-782F520A4466},,,,
555,10455439,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:11:06,2022-10-21 21:18:05,2022-10-24 18:11:06,2022-10-21 18:11:06,,,,Closed,,22-00509497,Standard,4117 BECK STREET SE,405327.31,133700.66,38.87111557,-76.9386106,WASHINGTON,DC,20019,26502.0,7,,,{EB907548-4AE6-1E0B-E053-782F520A4466},,,,
556,10455441,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:13:29,2022-10-21 21:30:20,2022-10-24 18:13:29,2022-10-21 18:13:29,,,,Closed,,22-00509507,Standard,45 L STREET SW,399102.22,134467.54,38.87803927,-77.0103466,WASHINGTON,DC,20024,276641.0,6,,,{EB907548-4AE8-1E0B-E053-782F520A4466},,,,
557,10455454,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:16:30,2022-10-22 01:38:59,2022-10-24 18:16:30,2022-10-21 18:16:30,,,,Closed,,22-00509521,Standard,2702 GEORGIA AVENUE NW,398010.95,139720.76,38.92536068,-77.02293831,WASHINGTON,DC,20001,232471.0,1,,,{EB90AADC-5D15-379D-E053-782F520A93B4},,,,
558,10455455,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:17:24,2022-10-21 20:40:14,2022-10-24 18:17:23,2022-10-21 18:17:24,,,,Closed,,22-00509525,Standard,410 M STREET SE,400004.03,134320.02,38.87671114,-76.99995356,WASHINGTON,DC,20003,155956.0,8,,,{EB90AADC-5D16-379D-E053-782F520A93B4},,,,
559,10455458,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:18:56,2022-10-21 20:46:16,2022-10-24 18:18:56,2022-10-21 18:18:56,,,,Closed,,22-00509532,Standard,2917 - 2999 BLOCK OF MILLS AVENUE NE,402241.98999999,140094.69000701,38.92872822,-76.97414349,WASHINGTON,DC,20018,801241.0,5,,,{EB90AADC-5D19-379D-E053-782F520A93B4},,,,
560,10455461,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:19:32,2022-10-21 22:57:11,2022-10-24 18:19:32,2022-10-21 18:19:32,,,,Closed,,22-00509536,Standard,2334 GEORGIA AVENUE NW,398067.55,139192.42,38.92060102,-77.02228409,WASHINGTON,DC,20001,310276.0,1,,,{EB90AADC-5D1C-379D-E053-782F520A93B4},,,,
561,10455462,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:19:39,2022-10-21 20:35:23,2022-10-24 18:19:39,2022-10-21 18:19:39,,,,Closed,,22-00509537,Standard,2829 CONNECTICUT AVENUE NW,395359.87,139970.36,38.92759916,-77.05351302,WASHINGTON,DC,20008,223259.0,3,,,{EB90AADC-5D1D-379D-E053-782F520A93B4},,,,
562,10455463,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:19:56,2022-10-22 01:08:43,2022-10-24 18:19:56,2022-10-21 18:19:56,,,,Closed,,22-00509538,Standard,3120 M STREET NW,394636.32,137458.07,38.9049635,-77.06183784,WASHINGTON,DC,20007,273833.0,2,,,{EB90AADC-5D1E-379D-E053-782F520A93B4},,,,
563,10455464,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:21:34,2022-10-21 21:16:12,2022-10-24 18:21:34,2022-10-21 18:21:34,,,,Closed,,22-00509540,Standard,201 58TH STREET NE,407166.72,135962.08,38.89147424,-76.91739053,WASHINGTON,DC,20019,286586.0,7,,,{EB90AADC-5D1F-379D-E053-782F520A93B4},,,,
564,10455467,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:21:59,2022-10-22 01:00:35,2022-10-24 18:21:59,2022-10-21 18:21:59,,,,Closed,,22-00509543,Standard,2829 CONNECTICUT AVENUE NW,395359.87,139970.36,38.92759916,-77.05351302,WASHINGTON,DC,20008,223259.0,3,,,{EB90AADC-5D22-379D-E053-782F520A93B4},,,,
565,10455472,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:26:27,2022-10-21 21:21:53,2022-10-24 18:26:27,2022-10-21 18:26:27,,,,Closed,,22-00509563,Standard,1725 PARK ROAD NW,396580.14,140562.83,38.93294191,-77.03944302,WASHINGTON,DC,20010,233670.0,1,,,{EB90AADC-5D27-379D-E053-782F520A93B4},,,,
566,10455480,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:29:20,2022-10-22 01:03:01,2022-10-24 18:29:20,2022-10-21 18:29:20,,,,Closed,,22-00509581,Standard,1345 PARK ROAD NW,397256.1,140354.73,38.93106932,-77.03164599,WASHINGTON,DC,20010,297595.0,1,,,{EB90E081-0980-52CE-E053-782F520A0593},,,,
567,10455482,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:29:55,2022-10-21 20:01:29,2022-10-24 18:29:55,2022-10-21 18:29:55,,,,Closed,,22-00509589,Standard,1324 14TH STREET NW,397192.91,137804.27,38.90809408,-77.03236435,WASHINGTON,DC,20005,218097.0,2,,,{EB90E081-0982-52CE-E053-782F520A0593},,,,
568,10455483,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:30:11,2022-10-21 19:16:24,2022-10-24 18:30:11,2022-10-21 18:30:11,,,,Closed,,22-00509591,Standard,2619 BLADENSBURG ROAD NE,402958.94,139598.4,38.92425536,-76.96587717,WASHINGTON,DC,20018,45760.0,5,,,{EB90E081-0983-52CE-E053-782F520A0593},,,,
569,10455487,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:32:14,2022-10-21 20:50:32,2022-10-24 18:32:14,2022-10-21 18:32:14,,,,Closed,,22-00509597,Standard,1852 PROVIDENCE STREET NE,401273.19,138384.0,38.91332004,-76.98531968,WASHINGTON,DC,20002,307867.0,5,,,{EB90E081-0987-52CE-E053-782F520A0593},,,,
570,10455488,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:32:26,2022-10-21 21:59:46,2022-10-24 18:32:26,2022-10-21 18:32:26,,,,Closed,,22-00509598,Standard,309 CONSTITUTION AVENUE NE,399868.26,135996.39,38.89181218,-77.00151855,WASHINGTON,DC,20002,40776.0,6,,,{EB90E081-0988-52CE-E053-782F520A0593},,,,
571,10455489,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:34:37,2022-10-21 20:02:07,2022-10-24 18:34:36,2022-10-21 18:34:37,,,,Closed,,22-00509600,Standard,1320 14TH STREET NW,397192.34,137789.64,38.90796228,-77.03237086,WASHINGTON,DC,20005,240241.0,2,,,{EB90E081-0989-52CE-E053-782F520A0593},,,,
572,10455492,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 18:38:38,2022-10-21 20:03:02,2022-10-24 18:38:38,2022-10-21 18:38:38,,,,Closed,,22-00509609,Standard,1318 14TH STREET NW,397192.1,137780.84,38.90788301,-77.03237359,WASHINGTON,DC,20005,240236.0,2,,,{EB90E081-098C-52CE-E053-782F520A0593},,,,
573,10455496,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:01:24,2022-10-21 19:56:16,2022-10-24 19:01:24,2022-10-21 19:01:24,,,,Closed,,22-00509672,Standard,1440 RHODE ISLAND AVENUE NW,397116.94,137792.42,38.90798708,-77.03324019,WASHINGTON,DC,20005,218282.0,2,,,{EB914BCF-9DF2-3505-E053-782F520A1570},,,,
574,10455498,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:02:07,2022-10-21 22:04:15,2022-10-24 19:02:07,2022-10-21 19:02:07,,,,Closed,,22-00509676,Standard,400 4TH STREET SW,398513.09,135221.5,38.88483077,-77.01713774,WASHINGTON,DC,20024,311513.0,6,,,{EB914BCF-9DF4-3505-E053-782F520A1570},,,,
575,10455501,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:04:43,2022-10-21 19:57:21,2022-10-24 19:04:43,2022-10-21 19:04:43,,,,Closed,,22-00509685,Standard,1335 LINDEN COURT NE,401161.53,136835.09,38.89936708,-76.98660978,WASHINGTON,DC,20002,306445.0,6,,,{EB914BCF-9DF7-3505-E053-782F520A1570},,,,
576,10455505,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:06:37,2022-10-21 20:33:57,2022-10-24 19:06:36,2022-10-21 19:06:37,,,,Closed,,22-00509693,Standard,3851 NEWARK STREET NW,393424.99,140904.73,38.9360039,-77.07583627,WASHINGTON,DC,20016,223295.0,3,,,{EB914BCF-9DFB-3505-E053-782F520A1570},,,,
577,10455508,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:06:47,2022-10-21 19:56:16,2022-10-24 19:06:46,2022-10-21 19:06:47,,,,Closed (Duplicate),,22-00509696,Standard,1440 RHODE ISLAND AVENUE NW,397116.94,137792.42,38.90798708,-77.03324019,WASHINGTON,DC,20005,218282.0,2,,,{EB914BCF-9DFE-3505-E053-782F520A1570},,,,
578,10455510,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:07:38,2022-10-21 22:28:21,2022-10-24 19:07:38,2022-10-21 19:07:38,,,,Closed,,22-00509698,Standard,1516 GOOD HOPE ROAD SE,401451.56,133197.65,38.86659885,-76.98327397,WASHINGTON,DC,20020,302007.0,8,,,{EB914BCF-9E00-3505-E053-782F520A1570},,,,
579,10455516,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:11:53,2022-10-21 21:27:12,2022-10-24 19:11:52,2022-10-21 19:11:53,,,,Closed,,22-00509715,Standard,1910 MASSACHUSETTS AVENUE SE,402201.81,135163.84,38.88430985,-76.97462269,WASHINGTON,DC,20003,295134.0,7,,,{EB914BCF-9E06-3505-E053-782F520A1570},,,,
580,10455518,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:12:44,2022-10-21 20:26:14,2022-10-24 19:12:44,2022-10-21 19:12:44,,,,Closed,,22-00509719,Standard,415 L STREET NW,398559.82,137341.94,38.90393255,-77.01660359,WASHINGTON,DC,20001,310446.0,6,,,{EB914BCF-9E08-3505-E053-782F520A1570},,,,
581,10455905,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:20:36,2022-10-21 20:25:27,2022-10-24 19:20:36,2022-10-21 19:20:36,,,,Closed,,22-00509747,Standard,460 NEW YORK AVENUE NW,398437.32,137343.11,38.90394255,-77.01801587,WASHINGTON,DC,20001,237562.0,6,,,{EB9181B3-F8F2-30A8-E053-792F520ACF61},,,,
582,10455929,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:34:47,2022-10-21 20:42:15,2022-10-24 19:34:47,2022-10-21 19:34:47,,,,Closed,,22-00509785,Standard,1776 I STREET NW,396412.08,137027.16,38.90109076,-77.04136287,WASHINGTON,DC,20006,218481.0,2,,,{EB91B720-2EB4-7FBB-E053-792F520A3E10},,,,
583,10455931,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:36:37,2022-10-21 19:56:16,2022-10-24 19:36:37,2022-10-21 19:36:37,,,,Closed (Duplicate),,22-00509788,Standard,1440 RHODE ISLAND AVENUE NW,397116.94,137792.42,38.90798708,-77.03324019,WASHINGTON,DC,20005,218282.0,2,,,{EB91B720-2EB6-7FBB-E053-792F520A3E10},,,,
584,10455939,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:41:39,2022-10-21 21:22:41,2022-10-24 19:41:39,2022-10-21 19:41:39,,,,Closed,,22-00509798,Standard,2600 - 2699 BLOCK OF SHERMAN AVENUE NW,397782.26,139614.25000701,38.92440033,-77.02557528,WASHINGTON,DC,20001,812626.0,1,,,{EB91B720-2EBE-7FBB-E053-792F520A3E10},,,,
585,10455942,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:43:13,2022-10-21 20:37:50,2022-10-24 19:43:13,2022-10-21 19:43:13,,,,Closed,,22-00509803,Standard,17 GIRARD STREET NE,399318.8,139769.68,38.92580336,-77.00785585,WASHINGTON,DC,20002,57942.0,5,,,{EB91B720-2EC1-7FBB-E053-792F520A3E10},,,,
586,10455943,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:43:28,2022-10-21 22:19:42,2022-10-24 19:43:27,2022-10-21 19:43:28,,,,Closed,,22-00509806,Standard,204 M STREET SW,398658.2,134255.08,38.87612512,-77.01546335,WASHINGTON,DC,20024,277770.0,6,,,{EB91B720-2EC2-7FBB-E053-792F520A3E10},,,,
587,10455521,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:44:14,2022-10-21 21:21:00,2022-10-24 19:44:14,2022-10-21 19:44:14,,,,Closed,,22-00509809,Standard,VAN NESS STREET NW AND 42ND STREET NW,392887.59000734,141700.05700722,38.94316391,-77.08204289,WASHINGTON,DC,20016,901872.0,3,,,{EB91ECC8-5ED1-1962-E053-782F520A48FB},,,,
588,10455531,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:50:18,2022-10-21 20:59:45,2022-10-24 19:50:18,2022-10-21 19:50:18,,,,Closed,,22-00509826,Standard,24 SHERIDAN STREET NE,399272.39,144299.26,38.96660705,-77.00839587,WASHINGTON,DC,20011,47798.0,4,,,{EB91ECC8-5EDB-1962-E053-782F520A48FB},,,,
589,10455535,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2022-10-21 19:54:17,2022-10-21 20:35:24,2022-10-24 19:54:17,2022-10-21 19:54:17,,,,Closed (Duplicate),,22-00509838,Standard,2829 CONNECTICUT AVENUE NW,395359.87,139970.36,38.92759916,-77.05351302,WASHINGTON,DC,20008,223259.0,3,,,{EB91ECC8-5EDF-1962-E053-782F520A48FB},,,,
